date,block,bps,txps,mgasps,peers,time,bps_avg
23/06/20 13:31,2326903,100.4,119.6,49.1,38,7745,86.6598638854588
23/06/20 13:31,2327407,100.52,119.9,48.3,38,7750,86.1830509032345
23/06/20 13:31,2327700,58.85,98.5,33.5,38,7756,84.993243230942
23/06/20 13:31,2327729,5.8,61.2,22.4,38,7760,83.5152544693088
23/06/20 13:31,2328159,85.78,99.2,39.7,38,7765,83.362711740713
23/06/20 13:31,2328652,98.74,95.5,37,38,7770,83.0847458164835
23/06/20 13:32,2329142,98.02,89.6,39,38,7775,83.4625851545753
23/06/20 13:32,2329526,76.58,171,50.3,38,7780,84.111864461216
23/06/20 13:32,2330102,115.4,102.2,43.2,38,7785,85.932203445445
23/06/20 13:32,2330841,147.8,117.6,48.7,38,7790,88.3118642757423
23/06/20 13:32,2331742,180.2,193.4,55.1,38,7795,91.2135595754418
23/06/20 13:32,2332439,139.37,216.4,53.3,38,7800,93.4305083359439
23/06/20 13:32,2332910,94.18,230.8,51.6,38,7805,94.8813559936097
23/06/20 13:32,2333442,106.4,162.6,46.6,38,7810,96.5423727381062
23/06/20 13:32,2333983,108.18,122.6,44.8,38,7815,98.2372881991714
23/06/20 13:32,2334537,110.8,142.2,44.3,38,7820,99.979661081655
23/06/20 13:32,2335078,108.22,156,45.5,38,7825,101.640677815287
23/06/20 13:32,2335401,64.6,217.2,49.7,38,7830,102.593220624006
23/06/20 13:33,2335882,96.2,146.2,42.3,38,7835,103.999999845685
23/06/20 13:33,2336381,99.8,122.6,38,38,7840,103.928813626584
23/06/20 13:33,2337114,146.6,146.2,53.8,38,7845,104.572881200767
23/06/20 13:33,2337382,53.6,96.6,36,38,7850,104.054237355478
23/06/20 13:33,2337420,7.6,77.2,27.9,38,7855,102.298305150952
23/06/20 13:33,2337834,82.68,128.6,44.5,38,7861,101.391891877217
23/06/20 13:33,2338292,91.69,125.5,45.5,38,7865,101.389830574093
23/06/20 13:33,2338862,114,120,56.1,38,7870,101.359321883501
23/06/20 13:33,2339389,105.4,171,59.2,38,7875,101.362711930008
23/06/20 13:33,2339892,100.6,188.4,44.5,38,7880,101.03389815517
23/06/20 13:33,2340393,99.8,176.4,45.9,38,7885,99.7966102340789
23/06/20 13:33,2340838,89.38,201,44.8,38,7890,99.1627119285839
23/06/20 13:34,2341179,68.2,222.2,50.5,38,7895,98.9084744295106
23/06/20 13:34,2341622,88.6,137.2,39.4,38,7900,99.2576271828827
23/06/20 13:34,2342092,94.02,123.8,38.9,38,7905,98.8101693449107
23/06/20 13:34,2342561,93.8,125.2,41.9,38,7910,97.362711927419
23/06/20 13:34,2343011,89.58,125.9,46.5,38,7915,97.3593218894363
23/06/20 13:34,2343534,104.99,131.4,44.3,38,7920,97.3966102325257
23/06/20 13:34,2344024,97.82,110.4,42.4,38,7925,97.311864469759
23/06/20 13:34,2344547,104.6,100.4,40.6,38,7930,97.3864405334639
23/06/20 13:34,2345022,95.2,100.4,37.3,38,7935,97.2542373510776
23/06/20 13:34,2345502,95.98,119,40.1,38,7940,96.9593218900299
23/06/20 13:34,2346001,99.82,151,42.6,38,7945,96.7423729439667
23/06/20 13:34,2346543,108.4,161,47.4,38,7950,97.2508473133261
23/06/20 13:35,2346861,63.6,224.2,49.9,38,7955,96.4406780285172
23/06/20 13:35,2347249,77.6,133,33.9,38,7961,95.5472972834685
23/06/20 13:35,2347762,102.6,108.8,40.9,38,7965,95.6101693496589
23/06/20 13:35,2348282,103.98,120,42.3,38,7970,95.6779661636168
23/06/20 13:35,2348808,105,145.6,41.8,38,7975,96.0237286710791
23/06/20 13:35,2349263,91.18,127.4,45.1,38,7980,96.8271187067334
23/06/20 13:35,2349726,92.62,116,50.7,38,7987,95.8754207861299
23/06/20 13:35,2350134,81.57,123.8,36.5,38,7990,96.196610231749
23/06/20 13:35,2350623,97.66,127.9,42.4,38,7995,96.2000000622597
23/06/20 13:35,2351104,96.2,109.6,39.8,37,8000,95.8711862984241
23/06/20 13:35,2351582,95.8,116.2,39.9,37,8005,95.6067797228927
23/06/20 13:35,2352092,101.8,161.7,43.1,37,8010,96.0508473151067
23/06/20 13:36,2352411,63.94,225.5,50.9,37,8015,95.2305085362085
23/06/20 13:36,2352868,91.4,160.2,41.8,37,8020,94.8474574863838
23/06/20 13:36,2353339,94.11,137.3,41.2,37,8025,94.5728814171389
23/06/20 13:36,2353795,91.05,113.9,39.8,37,8030,94.2169492135187
23/06/20 13:36,2354260,92.96,113.8,40.6,37,8035,94.437287995467
23/06/20 13:36,2354731,94.07,135.8,43.9,37,8040,94.3322034508814
23/06/20 13:36,2355182,90.49,143.7,50.8,37,8045,94.1525422331776
23/06/20 13:36,2355682,99.56,121.4,46.5,37,8050,95.1768708857823
23/06/20 13:36,2356240,111.96,216.7,62.3,37,8055,96.6474574837129
23/06/20 13:36,2356831,118.2,163.4,56.3,37,8060,97.1932204018856
23/06/20 13:36,2357264,86.4,145.6,48.9,37,8065,96.9898305712455
23/06/20 13:36,2357702,87.8,157.4,43.1,37,8070,96.8135591783817
23/06/20 13:37,2358111,81.8,181,43.7,37,8075,96.8983051474574
23/06/20 13:37,2358361,50,177.4,43.5,37,8080,95.7932201968449
23/06/20 13:37,2358770,81.8,125.2,36.5,37,8085,94.6745765342097
23/06/20 13:37,2359184,82.58,88.6,37.7,37,8090,93.0237286755305
23/06/20 13:37,2359558,75.02,86.6,33.6,37,8095,91.9288136188175
23/06/20 13:37,2359891,66.35,86.7,30.4,37,8100,91.4610170083452
23/06/20 13:37,2360301,82.27,164.1,45.9,37,8105,91.0474574920222
23/06/20 13:37,2360721,84,131.6,43.7,37,8110,90.6372881942528
23/06/20 13:37,2361142,84.2,120.8,40.7,37,8115,90.1864405441473
23/06/20 13:37,2361589,89.4,138,44.6,37,8120,89.8677968598386
23/06/20 13:37,2361938,69.8,101.6,37.8,37,8125,89.955932069913
23/06/20 13:37,2362308,74,94.8,36.6,37,8130,89.5796610749242
23/06/20 13:38,2362772,92.8,126.4,41.6,37,8135,89.4610170070508
23/06/20 13:38,2363222,90,137.8,43.3,37,8140,88.5016947839352
23/06/20 13:38,2363662,88,123.8,42.3,37,8145,89.0847458203666
23/06/20 13:38,2363909,49.4,181.8,39.8,37,8150,89.7932202057477
23/06/20 13:38,2364237,65.61,133,37.6,37,8155,89.8061225787046
23/06/20 13:38,2364596,71.66,100.2,35.6,37,8160,89.1661015626104
23/06/20 13:38,2365001,81.16,115,40.2,37,8165,88.6067797183624
23/06/20 13:38,2365381,76,83.6,35,37,8170,88.1084746332941
23/06/20 13:38,2365741,72,94.6,39,37,8175,87.6237286835431
23/06/20 13:38,2366087,69.2,98,38.1,37,8180,87.0983051411149
23/06/20 13:38,2366383,59,87.6,33.6,37,8185,86.5932202104959
23/06/20 13:38,2366703,64.2,97.6,35.4,37,8190,86.5220341386791
23/06/20 13:39,2367051,69.57,125.3,45.6,37,8196,85.90878377135
23/06/20 13:39,2367423,74.39,123,48.8,37,8200,85.8677966657423
23/06/20 13:39,2367734,62.2,83.6,39.6,37,8205,85.3322034450567
23/06/20 13:39,2368068,66.8,78.4,31.9,37,8210,84.9389829248148
23/06/20 13:39,2368441,74.61,90,36.7,37,8215,84.4305085292189
23/06/20 13:39,2368861,83.98,88.8,38.2,37,8220,84.193220214057
23/06/20 13:39,2369269,81.6,142.8,43.6,37,8225,83.8033900633296
23/06/20 13:39,2369629,72,157.6,41.8,37,8230,83.4135591982647
23/06/20 13:39,2369877,49.6,173.6,41.6,37,8235,82.6271186975433
23/06/20 13:39,2370262,77,106.6,34.7,37,8241,81.9628380000473
23/06/20 13:39,2370647,76.4,77.8,32.9,37,8246,81.4324324206465
23/06/20 13:39,2371085,88.2,81,35.5,37,8250,82.1152542904323
23/06/20 13:40,2371526,88,98.4,38.3,37,8256,82.2949153074978
23/06/20 13:40,2371921,79,83.2,36.5,37,8260,81.8949154817563
23/06/20 13:40,2372381,92.2,114.8,43.1,37,8265,81.6915253025148
23/06/20 13:40,2372984,120.58,183.6,51.5,37,8270,81.9525424259203
23/06/20 13:40,2373506,104.22,171,46.1,37,8275,82.179661070135
23/06/20 13:40,2373905,79.87,139.4,44,37,8281,82.2414965415852
23/06/20 13:40,2374317,82.35,107.4,35.6,37,8285,81.9762712394949
23/06/20 13:40,2374701,77,152.8,39,37,8291,81.3445945828214
23/06/20 13:40,2375032,66.16,115.5,39,37,8296,80.837837826138
23/06/20 13:40,2375412,76,217.6,48.5,37,8300,80.7796608970881
23/06/20 13:40,2375786,74.8,184.4,46.8,37,8305,80.3186441197781
23/06/20 13:40,2376162,75.17,110.6,33.5,37,8310,80.5118644588861
23/06/20 13:41,2376583,84.22,111.8,43,37,8315,80.3898305605021
23/06/20 13:41,2377022,87.8,115.6,43.4,37,8320,80.2813559841607
23/06/20 13:41,2377471,89.78,187.4,49.5,37,8325,80.2576269995576
23/06/20 13:41,2377861,77.98,201.2,49.7,37,8330,80.0033900527725
23/06/20 13:41,2378266,81.02,199.8,52.3,37,8335,79.7796608985719
23/06/20 13:41,2378625,71.79,166.8,40.5,37,8340,79.4677966616003
23/06/20 13:41,2379000,75.02,159.6,42.4,37,8345,79.0440676793244
23/06/20 13:41,2379342,68.39,183,41.9,37,8350,78.3118644574623
23/06/20 13:41,2379742,80.02,166,41.6,37,8355,77.6644068299247
23/06/20 13:41,2380205,92.58,151.6,46.8,37,8360,77.7661015795258
23/06/20 13:41,2380669,92.82,124.6,45.4,37,8365,77.8542375044289
23/06/20 13:41,2381156,97.16,197.7,48.1,38,8371,77.8547297184616
23/06/20 13:42,2381561,81.02,196,47.6,38,8376,78.3783783670345
23/06/20 13:42,2382079,103.6,125.6,42,38,8380,79.0135592047934
23/06/20 13:42,2382546,93.4,107.6,39.4,38,8386,78.9256756642526
23/06/20 13:42,2383067,104.4,122.4,44,38,8390,79.6915254753044
23/06/20 13:42,2383622,111,126,44.9,38,8396,80.1722972856938
23/06/20 13:42,2384153,106.2,115.4,41.8,38,8400,80.8542375127634
23/06/20 13:42,2384616,92.42,144,40.4,38,8406,80.7263513396676
23/06/20 13:42,2385142,105.14,142.3,45.1,38,8410,81.3559322560426
23/06/20 13:42,2385661,104,148.4,46.9,38,8415,81.5999998789217
23/06/20 13:42,2386107,89.18,117.8,39.1,38,8420,81.9288136123456
23/06/20 13:42,2386546,87.82,112.6,35.9,38,8425,82.1627119175817
23/06/20 13:42,2386950,80.78,146.4,45.3,38,8430,81.9593219122869
23/06/20 13:43,2387322,74.41,89.2,32.1,38,8436,81.4189190800519
23/06/20 13:43,2387903,116.2,111.4,45.1,38,8441,81.8952702584174
23/06/20 13:43,2388482,115.6,115,44.4,38,8445,83.2983051386556
23/06/20 13:43,2388982,100.2,117.2,40.4,38,8451,83.5979729608736
23/06/20 13:43,2389482,99.8,134.6,40.1,38,8456,84.074324312156
23/06/20 13:43,2390022,108.18,151,43.7,38,8460,84.8169492074351
23/06/20 13:43,2390470,89.62,141,42.1,38,8465,85.0474575009251
23/06/20 13:43,2390918,89.6,154.6,43.9,38,8470,85.3457629489705
23/06/20 13:43,2391364,89,125.6,40.8,38,8476,85.3952702579108
23/06/20 13:43,2391765,80.4,107,37.7,38,8481,85.7499999875892
23/06/20 13:43,2392224,91.6,185,41.9,38,8486,86.2195945821158
23/06/20 13:43,2392662,87.56,161.5,40.5,38,8491,86.8169490237232
23/06/20 13:44,2392923,52.43,188.7,43.4,38,8495,86.4406780220453
23/06/20 13:44,2393343,83.98,173.6,43.2,38,8501,86.5168918793701
23/06/20 13:44,2393773,85.8,125.8,39.9,38,8506,86.8412163880802
23/06/20 13:44,2394225,90.6,129.2,40.7,38,8511,87.1081080955007
23/06/20 13:44,2394643,83.4,120.4,45.3,38,8516,87.101351338745
23/06/20 13:44,2395124,96.38,147.2,41.1,38,8521,87.3479729603309
23/06/20 13:44,2395579,90.8,124.8,39.8,38,8526,87.6689189062304
23/06/20 13:44,2396009,86.18,148.4,48.1,38,8531,88.2837837710062
23/06/20 13:44,2396324,62.83,109,37,38,8536,88.3457625807768
23/06/20 13:44,2396782,91.8,184,48.8,38,8541,88.5932203963197
23/06/20 13:44,2397310,105.6,140,45.5,38,8546,88.59797296015
23/06/20 13:44,2397863,110.38,194.6,47.6,38,8551,89.2779659692241
23/06/20 13:45,2398449,117.43,239.9,61,38,8556,89.6216216086505
23/06/20 13:45,2399201,150.4,246.2,59.1,38,8561,90.6081080949942
23/06/20 13:45,2400041,167.97,138.8,53.7,38,8566,91.408783770554
23/06/20 13:45,2400559,103.6,99.4,45.7,38,8571,91.3952702570424
23/06/20 13:45,2401171,122.4,175.4,50.1,38,8576,92.4271187038857
23/06/20 13:45,2401678,101.38,147.2,45.2,38,8581,92.4358107974323
23/06/20 13:45,2402067,77.8,144.4,48.5,38,8586,92.7661015572687
23/06/20 13:45,2402549,96.4,134.8,48,38,8591,93.2779663608381
23/06/20 13:45,2403117,113.4,128.4,54.5,38,8596,93.5979729594263
23/06/20 13:45,2403581,93,178.2,49.9,38,8601,93.9020270134364
23/06/20 13:45,2404082,100.2,146.4,44.9,38,8606,94.3243243106725
23/06/20 13:45,2404411,65.56,213.5,47.1,38,8611,94.0135134999067
23/06/20 13:46,2404837,85.42,177.2,43.3,38,8616,93.9695945809941
23/06/20 13:46,2405322,97,112,40.3,38,8621,94.0912162025981
23/06/20 13:46,2405741,83.78,93.2,38.3,38,8626,94.189189175557
23/06/20 13:46,2406196,91,113.2,43,38,8631,94.3581080944514
23/06/20 13:46,2406665,93.6,172.6,46.5,38,8636,94.7297297160192
23/06/20 13:46,2407006,68.39,123.6,41.7,38,8641,94.614864851171
23/06/20 13:46,2407481,95.02,160,46.3,38,8646,95.0641891754303
23/06/20 13:46,2407902,84.2,156.4,46.8,38,8651,95.135135121366
23/06/20 13:46,2408288,76.8,177,47.8,38,8656,94.8749999862685
23/06/20 13:46,2408629,68.6,165,39.7,38,8661,94.4594594457881
23/06/20 13:46,2408956,65.4,107.6,37.4,38,8666,94.2372879957637
23/06/20 13:46,2409271,62.99,134.4,42.3,38,8671,93.9322034506225
23/06/20 13:47,2409651,76.02,168.4,44.7,38,8676,93.148648635167
23/06/20 13:47,2410037,77.2,220.2,51.7,38,8681,93.1898305687861
23/06/20 13:47,2410492,91,141.4,44.1,38,8686,92.6520270136173
23/06/20 13:47,2410942,90,98,37,38,8691,92.6101693541103
23/06/20 13:47,2411326,76.6,87.4,37.1,38,8696,91.8006756623891
23/06/20 13:47,2411738,82.6,100.4,34.7,38,8701,91.9389829144282
23/06/20 13:47,2412115,75.4,112.2,38,38,8706,91.1249999868113
23/06/20 13:47,2412410,59,105.8,37.7,38,8711,90.368243230164
23/06/20 13:47,2412706,59.2,107,40.9,38,8716,89.8614864734806
23/06/20 13:47,2413157,90,147.6,52.2,38,8721,89.9020270140153
23/06/20 13:47,2413564,81.6,133.4,41.6,38,8727,89.6094277156434
23/06/20 13:47,2414002,87.55,150.7,44.8,38,8731,90.440678024634
23/06/20 13:48,2414273,54.23,110.5,37.2,38,8736,89.3898303758378
23/06/20 13:48,2414303,6,80,28.3,38,8741,87.2331080954826
23/06/20 13:48,2414331,5.6,85.6,30.3,38,8746,85.9288134318207
23/06/20 13:48,2414662,66.2,120.8,41.7,38,8751,85.3559322586314
23/06/20 13:48,2415211,109.8,181.2,49.7,38,8756,85.0979729606565
23/06/20 13:48,2415685,94.6,120.4,46.8,38,8761,85.1858107984817
23/06/20 13:48,2416065,76.02,155.8,47.9,38,8766,84.9560810687852
23/06/20 13:48,2416581,103.23,106,42.1,38,8771,85.481355805366
23/06/20 13:48,2416959,75.74,75.9,31.8,38,8776,85.4033898857807
23/06/20 13:48,2417329,74,104.6,38.4,38,8781,85.1016947889802
23/06/20 13:48,2417817,97.6,151.6,46.7,38,8786,85.2711864958647
23/06/20 13:48,2418278,92.2,160.8,53.4,38,8791,85.6587837713862
23/06/20 13:49,2418892,122.8,257.4,57.2,38,8796,86.6067795325096
23/06/20 13:49,2419302,81.98,187.4,46.9,38,8801,86.5389831068547
23/06/20 13:49,2419681,75.82,179.8,46.8,38,8806,86.2915252956893
23/06/20 13:49,2420131,89.76,167.3,57.1,38,8811,86.4000000559172
23/06/20 13:49,2420559,85.83,116,37.9,38,8816,86.2203388551169
23/06/20 13:49,2420942,76.6,124.6,42.1,38,8821,85.9762712420837
23/06/20 13:49,2421362,83.4,138.8,41.2,38,8826,85.942372936977
23/06/20 13:49,2421671,62.2,196.4,44.8,38,8831,85.9220337708138
23/06/20 13:49,2422077,81.4,126.6,42,38,8836,85.7457627673582
23/06/20 13:49,2422543,93,105,39.4,38,8841,85.5355930934211
23/06/20 13:49,2422986,88.6,109.6,42.7,38,8846,85.1627119195233
23/06/20 13:49,2423382,79.4,112,40.5,38,8851,84.5186439423877
23/06/20 13:50,2423710,65.6,106.8,39.1,38,8856,83.0813559859728
23/06/20 13:50,2424100,78,112.6,39.1,38,8861,81.555932256172
23/06/20 13:50,2424515,83,119,37.4,38,8866,81.2067795405222
23/06/20 13:50,2424979,92.4,124.4,41.5,38,8871,80.7050847979943
23/06/20 13:50,2425692,143,139.4,52.6,38,8876,81.403389709722
23/06/20 13:50,2426383,138.2,144.4,54.7,38,8881,82.4271188730654
23/06/20 13:50,2427062,135.8,173,52.3,38,8886,83.0949151309409
23/06/20 13:50,2427613,110,250.2,60,38,8891,83.0372881893342
23/06/20 13:50,2427978,72.99,112.2,30.8,38,8896,82.701694968778
23/06/20 13:50,2428584,121.2,140.6,49,38,8901,83.057626995403
23/06/20 13:50,2429201,123.65,108.6,44.6,38,8906,84.0338983594707
23/06/20 13:50,2429806,121,134.6,45,38,8911,84.6406778405117
23/06/20 13:51,2430333,105.18,130.8,42.8,38,8916,84.7830510830004
23/06/20 13:51,2430771,87.8,134,39.1,38,8921,84.8474575012218
23/06/20 13:51,2431422,130.17,130.2,41.5,38,8926,85.5118644621221
23/06/20 13:51,2432033,121.98,164,42.8,38,8931,85.993220394637
23/06/20 13:51,2432463,86.22,133.2,38,38,8936,86.2949151261927
23/06/20 13:51,2432839,75.2,169.8,39.1,38,8941,85.9593220895303
23/06/20 13:51,2433109,53.6,168.6,40.1,38,8947,85.1587837714585
23/06/20 13:51,2433470,72.59,117.2,34.4,38,8951,85.36271210156
23/06/20 13:51,2433839,73.81,96.8,33.2,38,8956,85.4576269918419
23/06/20 13:51,2434221,76.4,127.8,35.4,38,8961,85.6440678520382
23/06/20 13:51,2434579,71.61,106.6,33.4,38,8966,85.7898305639969
23/06/20 13:51,2434926,69.4,112.6,36.2,38,8971,85.6779659745658
23/06/20 13:52,2435261,67.01,144.8,38,38,8976,85.5050848011008
23/06/20 13:52,2435623,72.4,148,43.1,38,8981,85.1898303820697
23/06/20 13:52,2435978,70.8,137.4,36.5,38,8986,84.8677968459477
23/06/20 13:52,2436276,59.8,199.6,37.5,38,8991,84.5762710609462
23/06/20 13:52,2436612,67.2,182.4,40.5,38,8996,84.3186441223668
23/06/20 13:52,2436955,68.59,167.2,37.1,38,9001,84.2033898850041
23/06/20 13:52,2437297,68.41,115,34.3,38,9006,84.3627117392292
23/06/20 13:52,2437629,66.2,119,35,38,9011,84.4847458173896
23/06/20 13:52,2438060,86.4,189.4,38.4,38,9016,84.4169490272843
23/06/20 13:52,2438599,107.82,188,32.4,38,9021,85.1530613474934
23/06/20 13:52,2439020,84.2,188.4,36.7,38,9026,84.8067795351805
23/06/20 13:52,2440114,218.8,113.4,35.2,38,9031,87.5966102261832
23/06/20 13:53,2440804,137.8,213.8,35.5,38,9036,89.8338983632244
23/06/20 13:53,2441328,105,148.2,35.4,38,9041,91.5152542965159
23/06/20 13:53,2441837,101.82,160,54.1,38,9046,92.1186441274149
23/06/20 13:53,2442379,108.2,202.2,39,38,9051,92.0949151175867
23/06/20 13:53,2442878,100,175.6,32.3,38,9056,92.1796612730411
23/06/20 13:53,2443385,101.16,153.5,29.9,38,9061,92.6101693541103
23/06/20 13:53,2443869,97.06,138.9,28.5,38,9066,92.5016949751204
23/06/20 13:53,2444434,112.93,182.3,32.9,37,9071,93.1355932806154
23/06/20 13:53,2444857,84.67,170.5,35.6,38,9076,93.3152542976809
23/06/20 13:53,2445237,75.75,111.3,38.2,38,9082,92.6351351217278
23/06/20 13:53,2445740,100.26,92.5,28.7,38,9086,93.0915252855994
23/06/20 13:53,2446307,114,140.8,30.5,38,9091,92.9322036480131
23/06/20 13:54,2446890,116.44,157.4,31.7,38,9096,93.5186439290335
23/06/20 13:54,2447363,94.73,278.2,40.5,38,9101,93.8372881963238
23/06/20 13:54,2447879,103.2,226,51,38,9106,94.0610170100279
23/06/20 13:54,2448423,108.8,180.2,37.6,38,9111,94.4542373492655
23/06/20 13:54,2448969,109.22,141,31.6,38,9116,95.0067797225044
23/06/20 13:54,2449521,110.16,136.5,30.5,38,9121,95.4542371465004
23/06/20 13:54,2450076,113.47,160.4,44.7,38,9125,96.6156463980648
23/06/20 13:54,2450530,90.8,183.4,37.9,38,9130,96.7789114974864
23/06/20 13:54,2451178,129.4,79.8,30.5,38,9135,97.3979593243648
23/06/20 13:54,2451778,120,102.2,29.3,38,9140,97.9319727211763
23/06/20 13:54,2452363,117.2,117.4,30.6,38,9145,98.5748300743642
23/06/20 13:54,2452871,101.4,135.4,30.3,38,9150,99.1870747611219
23/06/20 13:55,2453348,95.6,145.2,32,38,9157,98.8108107965097
23/06/20 13:55,2453752,80.6,118.4,25.8,38,9160,99.4455783749417
23/06/20 13:55,2454262,102.2,187.6,34.6,38,9165,99.6020407472286
23/06/20 13:55,2454774,102.36,119.2,29.9,38,9170,98.9183674898264
23/06/20 13:55,2455280,101.24,139.7,29,38,9175,98.2891153679056
23/06/20 13:55,2455838,111.4,125.8,31.3,38,9180,97.8775511617923
23/06/20 13:55,2456283,89.2,184.6,35.4,38,9185,97.5170067350696
23/06/20 13:55,2456963,135.8,112.2,32.5,38,9190,98.5884353057549
23/06/20 13:55,2457566,120.8,187.2,37.9,38,9195,98.5782314349133
23/06/20 13:55,2458129,112.6,144,33.5,38,9200,98.394557754869
23/06/20 13:55,2458664,107,157.6,32.9,38,9205,98.1564627268211
23/06/20 13:55,2459185,103.98,196.2,37.6,38,9210,98.1360541438493
23/06/20 13:56,2459758,114.8,206.4,44.2,38,9215,98.5952382376589
23/06/20 13:56,2460388,126,204,42.5,38,9220,98.5238094554596
23/06/20 13:56,2461040,130.4,201,36.1,38,9225,98.6632652376758
23/06/20 13:56,2461580,107.98,196.6,35.6,38,9230,99.037415109046
23/06/20 13:56,2462040,91.98,231.2,41.5,38,9235,99.3231291827962
23/06/20 13:56,2462703,132.08,125.9,32.4,38,9240,101.003412979557
23/06/20 13:56,2463327,125.4,135.4,34.1,38,9245,101.554421481107
23/06/20 13:56,2463970,128.6,123,31.3,38,9250,102.486394705865
23/06/20 13:56,2464541,114.22,133.8,30.2,38,9255,103.129251629135
23/06/20 13:56,2465118,115.38,122,30.4,38,9260,103.874149587802
23/06/20 13:56,2465681,112.4,119.8,31.3,38,9265,104.608843688522
23/06/20 13:56,2466268,117.6,131.6,32.3,38,9270,105.465986321392
23/06/20 13:57,2466812,108.82,170.6,31.7,38,9275,106.085034166845
23/06/20 13:57,2467418,121.15,180.5,35.4,38,9280,106.938775207356
23/06/20 13:57,2467903,96.84,246.9,43,38,9285,107.574830087365
23/06/20 13:57,2468547,128.92,88.3,29.2,38,9290,108.622448904236
23/06/20 13:57,2469171,124.62,102.2,30.9,38,9295,109.578231216498
23/06/20 13:57,2469744,114.55,95,28,38,9300,110.363945737652
23/06/20 13:57,2470245,100.42,88,26,38,9306,110.562711700354
23/06/20 13:57,2470782,107.36,96.8,30,38,9310,111.299319888663
23/06/20 13:57,2471361,115.62,97.6,33.9,38,9315,111.435373834077
23/06/20 13:57,2471940,115.88,95.5,34,38,9320,111.972789277391
23/06/20 13:57,2472498,111.44,136.5,43.7,38,9325,110.14965978753
23/06/20 13:57,2473160,132.41,192.9,46.2,38,9330,110.054421692358
23/06/20 13:58,2473700,108.09,251.8,53.1,38,9335,110.108843461028
23/06/20 13:58,2474385,137,107.4,40.1,38,9340,110.707482916395
23/06/20 13:58,2475025,128,110.4,34.8,38,9345,111.040816486929
23/06/20 13:58,2475609,116.8,174.6,45.4,38,9350,111.329931657505
23/06/20 13:58,2476207,119.6,170,41.3,38,9356,111.26101702116
23/06/20 13:58,2476758,110.11,174.3,40.5,38,9360,111.867346861169
23/06/20 13:58,2477267,101.9,168.6,37.5,38,9365,111.676870670825
23/06/20 13:58,2477785,103.6,167.2,44.1,38,9370,111.999999922301
23/06/20 13:58,2478373,117.6,180.6,37.2,38,9375,113.092150182152
23/06/20 13:58,2478870,98.98,188.8,37.5,38,9380,112.687074992709
23/06/20 13:58,2479383,102.83,277.2,50.3,38,9385,112.503401041937
23/06/20 13:58,2480029,129.4,115.4,35.3,38,9390,112.717687237651
23/06/20 13:59,2480639,122,134.4,36.1,38,9396,112.800000073003
23/06/20 13:59,2481228,117.8,183,45.4,38,9400,113.431972952968
23/06/20 13:59,2481737,101.82,165.6,36.8,38,9406,112.928813632408
23/06/20 13:59,2482268,106.18,168.6,38.4,38,9410,113.26190468333
23/06/20 13:59,2482821,110.62,176.2,42.1,38,9415,113.265306286061
23/06/20 13:59,2483314,98.6,159.6,37.2,38,9420,112.671186273496
23/06/20 13:59,2483808,98.8,121.4,30.6,38,9425,112.806779734024
23/06/20 13:59,2484290,96.38,163.6,31.7,38,9430,112.244067630062
23/06/20 13:59,2484742,90.42,164.4,29.7,38,9436,111.364864848747
23/06/20 13:59,2485191,89.6,248,45,38,9440,111.281355767084
23/06/20 13:59,2485751,112,97.6,28.1,38,9445,111.457627190778
23/06/20 13:59,2486241,98.2,88.6,26,38,9451,111.880952303336
23/06/20 14:00,2486707,93.2,114.6,28.6,38,9455,111.711864241021
23/06/20 14:00,2487153,88.97,154,32.3,38,9460,111.494915326396
23/06/20 14:00,2487646,98.88,118.7,29.5,38,9466,111.054054037981
23/06/20 14:00,2488244,119.33,118.7,33.3,38,9471,111.364864848747
23/06/20 14:00,2488818,115.07,197.9,36.4,38,9476,111.418918902793
23/06/20 14:00,2489410,118.4,118.6,36.7,38,9481,111.915540524343
23/06/20 14:00,2489926,102.96,166.3,34.4,38,9486,111.361486470369
23/06/20 14:00,2490524,119.8,222.6,47.2,38,9490,111.722033732532
23/06/20 14:00,2491017,98.4,241.6,47.1,38,9495,111.484745834864
23/06/20 14:00,2491732,143,92.6,31.4,38,9501,111.716216200047
23/06/20 14:00,2492387,131.2,100.2,33,38,9505,112.549152855055
23/06/20 14:00,2493025,127.57,127,38.6,38,9510,112.769491358096
23/06/20 14:01,2493518,98.42,110.6,39,38,9516,111.925675659476
23/06/20 14:01,2493983,93.2,96,36.4,38,9520,111.67118651295
23/06/20 14:01,2494534,110.02,142,42,38,9526,111.331081064968
23/06/20 14:01,2495177,128.8,140.6,37.8,38,9530,112.32881363202
23/06/20 14:01,2495841,132.8,183.6,38.8,38,9535,112.332203223152
23/06/20 14:01,2496366,105,227.6,41.4,38,9540,111.996610480639
23/06/20 14:01,2497002,127.2,141.4,34,38,9545,111.972881189787
23/06/20 14:01,2497715,142.2,89.2,31.6,38,9550,112.454237360915
23/06/20 14:01,2498403,137.8,103,31.2,38,9555,112.830508547599
23/06/20 14:01,2499919,303.4,195,55.2,38,9560,116.061016776941
23/06/20 14:01,2500766,169.4,122.8,33.8,38,9565,116.94237295704
23/06/20 14:01,2501306,108,130.8,33.8,38,9570,116.928813385823
23/06/20 14:02,2501779,94.6,119.8,27,38,9576,116.084459442658
23/06/20 14:02,2502291,102.2,212.8,39.2,38,9581,116.175675658861
23/06/20 14:02,2502987,139.4,114.2,32.7,38,9585,116.745762787421
